user_id,task_count,event_count,activity_cluster
844,1,6,Medium Activity
847,1,6,Medium Activity
851,1,6,Medium Activity
857,1,6,Medium Activity
865,1,6,Medium Activity
866,1,6,Medium Activity
870,1,6,Medium Activity
882,1,6,Medium Activity
892,1,6,Medium Activity
893,1,6,Medium Activity
895,1,6,Medium Activity
900,1,6,Medium Activity
902,1,6,Medium Activity
906,1,6,Medium Activity
911,1,6,Medium Activity
916,1,6,Medium Activity
917,1,6,Medium Activity
922,1,6,Medium Activity
925,1,6,Medium Activity
926,1,6,Medium Activity
928,1,6,Medium Activity
930,1,6,Medium Activity
932,1,6,Medium Activity
933,1,6,Medium Activity
940,1,6,Medium Activity
946,1,6,Medium Activity
950,1,6,Medium Activity
951,1,6,Medium Activity
956,1,6,Medium Activity
957,1,6,Medium Activity
958,1,6,Medium Activity
959,1,6,Medium Activity
963,1,6,Medium Activity
965,1,6,Medium Activity
968,1,6,Medium Activity
975,1,6,Medium Activity
977,1,6,Medium Activity
978,1,6,Medium Activity
980,1,6,Medium Activity
981,1,6,Medium Activity
988,1,6,Medium Activity
991,1,6,Medium Activity
993,1,6,Medium Activity
1000,1,6,Medium Activity
1001,1,6,Medium Activity
1003,1,6,Medium Activity
1004,1,6,Medium Activity
1005,1,6,Medium Activity
1009,1,6,Medium Activity
1011,1,6,Medium Activity
1016,1,6,Medium Activity
1024,1,6,Medium Activity
1025,1,6,Medium Activity
1030,1,6,Medium Activity
1035,1,6,Medium Activity
1041,1,6,Medium Activity
1042,1,6,Medium Activity
1045,1,6,Medium Activity
1048,1,6,Medium Activity
1049,1,6,Medium Activity
1053,1,6,Medium Activity
1054,1,6,Medium Activity
1057,1,6,Medium Activity
1060,1,6,Medium Activity
1072,1,6,Medium Activity
1073,1,6,Medium Activity
1076,1,6,Medium Activity
1077,1,6,Medium Activity
1079,1,6,Medium Activity
1080,1,6,Medium Activity
1083,1,6,Medium Activity
1086,1,6,Medium Activity
1088,1,6,Medium Activity
1097,1,6,Medium Activity
1100,1,6,Medium Activity
1103,1,6,Medium Activity
1106,1,6,Medium Activity
1107,1,6,Medium Activity
1111,1,6,Medium Activity
1129,1,6,Medium Activity
1130,1,6,Medium Activity
1140,1,6,Medium Activity
1141,1,6,Medium Activity
1142,1,6,Medium Activity
1143,1,6,Medium Activity
1145,1,6,Medium Activity
1147,1,6,Medium Activity
1149,1,6,Medium Activity
1151,1,6,Medium Activity
1155,1,6,Medium Activity
1164,1,6,Medium Activity
1169,1,6,Medium Activity
1181,1,6,Medium Activity
1184,1,6,Medium Activity
1185,1,6,Medium Activity
1188,1,6,Medium Activity
1189,1,6,Medium Activity
1194,1,6,Medium Activity
1195,1,6,Medium Activity
1197,1,6,Medium Activity
1198,1,6,Medium Activity
1200,1,6,Medium Activity
1210,1,6,Medium Activity
1218,1,6,Medium Activity
1219,1,6,Medium Activity
1223,1,6,Medium Activity
1224,1,6,Medium Activity
1233,1,6,Medium Activity
1242,1,6,Medium Activity
1248,1,6,Medium Activity
1256,1,6,Medium Activity
1258,1,6,Medium Activity
1259,1,6,Medium Activity
1263,1,6,Medium Activity
1266,1,6,Medium Activity
1272,1,6,Medium Activity
1273,1,6,Medium Activity
1275,1,6,Medium Activity
1277,1,6,Medium Activity
1279,1,6,Medium Activity
1281,1,6,Medium Activity
1290,1,6,Medium Activity
1294,1,6,Medium Activity
1298,1,6,Medium Activity
1300,1,6,Medium Activity
1312,1,6,Medium Activity
1314,1,6,Medium Activity
1324,1,6,Medium Activity
1325,1,6,Medium Activity
1326,1,6,Medium Activity
1329,1,6,Medium Activity
1330,1,6,Medium Activity
1331,1,6,Medium Activity
1334,1,6,Medium Activity
1335,1,6,Medium Activity
1337,1,6,Medium Activity
1349,1,6,Medium Activity
1354,1,6,Medium Activity
1356,1,6,Medium Activity
1359,1,6,Medium Activity
1362,1,6,Medium Activity
1366,1,6,Medium Activity
1367,1,6,Medium Activity
1382,1,6,Medium Activity
1384,1,6,Medium Activity
1385,1,6,Medium Activity
1387,1,6,Medium Activity
1389,1,6,Medium Activity
1390,1,6,Medium Activity
1391,1,6,Medium Activity
1398,1,6,Medium Activity
1403,1,6,Medium Activity
1411,1,6,Medium Activity
1427,1,6,Medium Activity
1429,1,6,Medium Activity
1430,1,6,Medium Activity
1433,1,6,Medium Activity
1445,1,6,Medium Activity
1447,1,6,Medium Activity
1450,1,6,Medium Activity
1451,1,6,Medium Activity
1453,1,6,Medium Activity
1458,1,6,Medium Activity
1460,1,6,Medium Activity
1461,1,6,Medium Activity
1464,1,6,Medium Activity
1465,1,6,Medium Activity
1468,1,6,Medium Activity
1471,1,6,Medium Activity
1472,1,6,Medium Activity
1473,1,6,Medium Activity
1474,1,6,Medium Activity
1481,1,6,Medium Activity
1484,1,6,Medium Activity
1485,1,6,Medium Activity
1488,1,6,Medium Activity
1491,1,6,Medium Activity
1493,1,6,Medium Activity
1501,1,6,Medium Activity
1508,1,6,Medium Activity
1511,1,6,Medium Activity
1515,1,6,Medium Activity
1520,1,6,Medium Activity
1526,1,6,Medium Activity
1530,1,6,Medium Activity
1533,1,6,Medium Activity
1534,1,6,Medium Activity
1535,1,6,Medium Activity
1541,1,6,Medium Activity
1542,1,6,Medium Activity
1547,1,6,Medium Activity
1558,1,6,Medium Activity
1563,1,6,Medium Activity
1566,1,6,Medium Activity
1568,1,6,Medium Activity
1570,1,6,Medium Activity
1571,1,6,Medium Activity
1572,1,6,Medium Activity
1573,1,6,Medium Activity
1576,1,6,Medium Activity
1579,1,6,Medium Activity
1582,1,6,Medium Activity
1583,1,6,Medium Activity
1585,1,6,Medium Activity
1586,1,6,Medium Activity
1590,1,6,Medium Activity
1593,1,6,Medium Activity
1596,1,6,Medium Activity
1610,1,6,Medium Activity
1620,1,6,Medium Activity
1622,1,6,Medium Activity
1626,1,6,Medium Activity
1636,1,6,Medium Activity
1637,1,6,Medium Activity
1642,1,6,Medium Activity
1644,1,6,Medium Activity
1645,1,6,Medium Activity
1647,1,6,Medium Activity
1649,1,6,Medium Activity
1651,1,6,Medium Activity
1655,1,6,Medium Activity
1659,1,6,Medium Activity
1662,1,6,Medium Activity
1665,1,6,Medium Activity
1668,1,6,Medium Activity
1670,1,6,Medium Activity
1674,1,6,Medium Activity
1676,1,6,Medium Activity
1678,1,6,Medium Activity
1683,1,6,Medium Activity
1684,1,6,Medium Activity
1687,1,6,Medium Activity
1691,1,6,Medium Activity
1693,1,6,Medium Activity
1694,1,6,Medium Activity
1697,1,6,Medium Activity
1698,1,6,Medium Activity
1699,1,6,Medium Activity
1703,1,6,Medium Activity
1704,1,6,Medium Activity
1706,1,6,Medium Activity
1708,1,6,Medium Activity
1709,1,6,Medium Activity
1710,1,6,Medium Activity
1712,1,6,Medium Activity
1714,1,6,Medium Activity
1717,1,6,Medium Activity
1719,1,6,Medium Activity
1731,1,6,Medium Activity
1743,1,6,Medium Activity
1746,1,6,Medium Activity
1749,1,6,Medium Activity
1752,1,6,Medium Activity
1753,1,6,Medium Activity
1755,1,6,Medium Activity
1756,1,6,Medium Activity
1762,1,6,Medium Activity
1763,1,6,Medium Activity
1764,1,6,Medium Activity
1769,1,6,Medium Activity
1775,1,6,Medium Activity
1776,1,6,Medium Activity
1777,1,6,Medium Activity
1778,1,6,Medium Activity
1779,1,6,Medium Activity
1786,1,6,Medium Activity
1789,1,6,Medium Activity
1797,1,6,Medium Activity
1800,1,6,Medium Activity
1805,1,6,Medium Activity
1806,1,6,Medium Activity
1809,1,6,Medium Activity
1812,1,6,Medium Activity
1814,1,6,Medium Activity
1821,1,6,Medium Activity
1823,1,6,Medium Activity
1824,1,6,Medium Activity
1826,1,6,Medium Activity
1827,1,6,Medium Activity
1828,1,6,Medium Activity
1830,1,6,Medium Activity
1834,1,6,Medium Activity
1837,1,6,Medium Activity
1839,1,6,Medium Activity
1840,1,6,Medium Activity
1847,1,6,Medium Activity
1848,1,6,Medium Activity
1851,1,6,Medium Activity
1852,1,6,Medium Activity
1860,1,6,Medium Activity
1861,1,6,Medium Activity
1867,1,6,Medium Activity
1870,1,6,Medium Activity
1875,1,6,Medium Activity
1895,1,6,Medium Activity
1898,1,6,Medium Activity
1900,1,6,Medium Activity
1901,1,6,Medium Activity
1903,1,6,Medium Activity
1910,1,6,Medium Activity
1912,1,6,Medium Activity
1919,1,6,Medium Activity
1920,1,6,Medium Activity
1922,1,6,Medium Activity
1923,1,6,Medium Activity
1926,1,6,Medium Activity
1935,1,6,Medium Activity
1936,1,6,Medium Activity
1938,1,6,Medium Activity
1939,1,6,Medium Activity
1945,1,6,Medium Activity
1946,1,6,Medium Activity
1947,1,6,Medium Activity
1949,1,6,Medium Activity
1954,1,6,Medium Activity
1966,1,6,Medium Activity
1979,1,6,Medium Activity
1984,1,6,Medium Activity
1993,1,6,Medium Activity
1994,1,6,Medium Activity
1995,1,6,Medium Activity
1996,1,6,Medium Activity
1997,1,6,Medium Activity
2000,1,6,Medium Activity
2002,1,6,Medium Activity
2006,1,6,Medium Activity
2009,1,6,Medium Activity
2019,1,6,Medium Activity
2030,1,6,Medium Activity
2032,1,6,Medium Activity
2033,1,6,Medium Activity
2036,1,6,Medium Activity
2039,1,6,Medium Activity
2042,1,6,Medium Activity
2046,1,6,Medium Activity
2057,1,6,Medium Activity
2058,1,6,Medium Activity
2061,1,6,Medium Activity
2062,1,6,Medium Activity
2073,1,6,Medium Activity
2074,1,6,Medium Activity
2076,1,6,Medium Activity
2078,1,6,Medium Activity
2079,1,6,Medium Activity
2080,1,6,Medium Activity
2083,1,6,Medium Activity
2087,1,6,Medium Activity
2088,1,6,Medium Activity
2101,1,6,Medium Activity
2102,1,6,Medium Activity
2105,1,6,Medium Activity
2109,1,6,Medium Activity
2116,1,6,Medium Activity
2117,1,6,Medium Activity
2119,1,6,Medium Activity
2121,1,6,Medium Activity
2123,1,6,Medium Activity
2126,1,6,Medium Activity
2128,1,6,Medium Activity
2129,1,6,Medium Activity
2138,1,6,Medium Activity
2139,1,6,Medium Activity
2141,1,6,Medium Activity
2144,1,6,Medium Activity
2154,1,6,Medium Activity
2158,1,6,Medium Activity
2159,1,6,Medium Activity
2160,1,6,Medium Activity
2162,1,6,Medium Activity
2164,1,6,Medium Activity
2168,1,6,Medium Activity
2173,1,6,Medium Activity
2185,1,6,Medium Activity
2188,1,6,Medium Activity
2190,1,6,Medium Activity
2191,1,6,Medium Activity
2193,1,6,Medium Activity
2202,1,6,Medium Activity
2214,1,6,Medium Activity
2221,1,6,Medium Activity
2229,1,6,Medium Activity
2233,1,6,Medium Activity
2235,1,6,Medium Activity
2239,1,6,Medium Activity
2250,1,6,Medium Activity
2253,1,6,Medium Activity
2256,1,6,Medium Activity
2257,1,6,Medium Activity
2258,1,6,Medium Activity
2260,1,6,Medium Activity
2263,1,6,Medium Activity
2264,1,6,Medium Activity
2265,1,6,Medium Activity
2272,1,6,Medium Activity
2273,1,6,Medium Activity
2285,1,6,Medium Activity
2286,1,6,Medium Activity
2290,1,6,Medium Activity
2297,1,6,Medium Activity
2313,1,6,Medium Activity
2314,1,6,Medium Activity
2322,1,6,Medium Activity
2324,1,6,Medium Activity
2337,1,6,Medium Activity
2343,1,6,Medium Activity
2345,1,6,Medium Activity
2349,1,6,Medium Activity
2350,1,6,Medium Activity
2353,1,6,Medium Activity
2355,1,6,Medium Activity
2362,1,6,Medium Activity
2367,1,6,Medium Activity
2369,1,6,Medium Activity
2376,1,6,Medium Activity
2377,1,6,Medium Activity
2378,1,6,Medium Activity
2384,1,6,Medium Activity
2388,1,6,Medium Activity
2391,1,6,Medium Activity
2392,1,6,Medium Activity
2398,1,6,Medium Activity
2403,1,6,Medium Activity
2404,1,6,Medium Activity
2409,1,6,Medium Activity
2412,1,6,Medium Activity
2413,1,6,Medium Activity
2415,1,6,Medium Activity
2417,1,6,Medium Activity
2420,1,6,Medium Activity
2424,1,6,Medium Activity
2433,1,6,Medium Activity
2434,1,6,Medium Activity
2437,1,6,Medium Activity
2439,1,6,Medium Activity
2444,1,6,Medium Activity
2446,1,6,Medium Activity
2448,1,6,Medium Activity
2453,1,6,Medium Activity
2460,1,6,Medium Activity
2469,1,6,Medium Activity
2470,1,6,Medium Activity
2471,1,6,Medium Activity
2472,1,6,Medium Activity
2473,1,6,Medium Activity
2485,1,6,Medium Activity
2486,1,6,Medium Activity
2496,1,6,Medium Activity
2503,1,6,Medium Activity
2506,1,6,Medium Activity
2508,1,6,Medium Activity
2509,1,6,Medium Activity
2516,1,6,Medium Activity
2522,1,6,Medium Activity
2527,1,6,Medium Activity
2530,1,6,Medium Activity
2533,1,6,Medium Activity
2537,1,6,Medium Activity
2539,1,6,Medium Activity
2542,1,6,Medium Activity
2545,1,6,Medium Activity
2546,1,6,Medium Activity
2550,1,6,Medium Activity
2564,1,6,Medium Activity
2567,1,6,Medium Activity
2575,1,6,Medium Activity
2584,1,6,Medium Activity
2585,1,6,Medium Activity
2587,1,6,Medium Activity
2592,1,6,Medium Activity
2596,1,6,Medium Activity
2601,1,6,Medium Activity
2609,1,6,Medium Activity
2614,1,6,Medium Activity
2615,1,6,Medium Activity
2616,1,6,Medium Activity
2619,1,6,Medium Activity
2633,1,6,Medium Activity
2638,1,6,Medium Activity
2640,1,6,Medium Activity
2641,1,6,Medium Activity
2642,1,6,Medium Activity
2643,1,6,Medium Activity
2650,1,6,Medium Activity
2656,1,6,Medium Activity
2658,1,6,Medium Activity
2664,1,6,Medium Activity
2666,1,6,Medium Activity
2667,1,6,Medium Activity
2670,1,6,Medium Activity
2672,1,6,Medium Activity
2674,1,6,Medium Activity
2676,1,6,Medium Activity
2677,1,6,Medium Activity
2681,1,6,Medium Activity
2682,1,6,Medium Activity
2683,1,6,Medium Activity
2687,1,6,Medium Activity
2688,1,6,Medium Activity
2689,1,6,Medium Activity
2697,1,6,Medium Activity
2698,1,6,Medium Activity
2700,1,6,Medium Activity
2701,1,6,Medium Activity
2702,1,6,Medium Activity
2703,1,6,Medium Activity
2704,1,6,Medium Activity
2710,1,6,Medium Activity
2714,1,6,Medium Activity
2716,1,6,Medium Activity
2718,1,6,Medium Activity
2724,1,6,Medium Activity
2726,1,6,Medium Activity
2728,1,6,Medium Activity
2734,1,6,Medium Activity
2737,1,6,Medium Activity
2738,1,6,Medium Activity
2746,1,6,Medium Activity
2749,1,6,Medium Activity
2753,1,6,Medium Activity
2762,1,6,Medium Activity
2765,1,6,Medium Activity
2768,1,6,Medium Activity
2770,1,6,Medium Activity
2774,1,6,Medium Activity
2775,1,6,Medium Activity
2776,1,6,Medium Activity
2787,1,6,Medium Activity
2791,1,6,Medium Activity
2799,1,6,Medium Activity
2802,1,6,Medium Activity
2811,1,6,Medium Activity
2812,1,6,Medium Activity
2816,1,6,Medium Activity
2818,1,6,Medium Activity
2822,1,6,Medium Activity
2830,1,6,Medium Activity
2833,1,6,Medium Activity
2839,1,6,Medium Activity
2843,1,6,Medium Activity
2845,1,6,Medium Activity
2854,1,6,Medium Activity
2857,1,6,Medium Activity
2865,1,6,Medium Activity
2866,1,6,Medium Activity
2867,1,6,Medium Activity
2871,1,6,Medium Activity
2873,1,6,Medium Activity
2890,1,6,Medium Activity
2891,1,6,Medium Activity
2892,1,6,Medium Activity
2893,1,6,Medium Activity
2895,1,6,Medium Activity
2896,1,6,Medium Activity
2902,1,6,Medium Activity
2910,1,6,Medium Activity
2912,1,6,Medium Activity
2921,1,6,Medium Activity
2925,1,6,Medium Activity
2934,1,6,Medium Activity
2938,1,6,Medium Activity
2940,1,6,Medium Activity
2941,1,6,Medium Activity
2947,1,6,Medium Activity
2953,1,6,Medium Activity
2956,1,6,Medium Activity
2959,1,6,Medium Activity
2964,1,6,Medium Activity
2968,1,6,Medium Activity
2971,1,6,Medium Activity
2972,1,6,Medium Activity
2974,1,6,Medium Activity
2980,1,6,Medium Activity
2981,1,6,Medium Activity
2983,1,6,Medium Activity
2987,1,6,Medium Activity
2988,1,6,Medium Activity
2989,1,6,Medium Activity
2998,1,6,Medium Activity
3000,1,6,Medium Activity
3004,1,6,Medium Activity
3010,1,6,Medium Activity
3011,1,6,Medium Activity
3012,1,6,Medium Activity
3016,1,6,Medium Activity
3023,1,6,Medium Activity
3025,1,6,Medium Activity
3027,1,6,Medium Activity
3032,1,6,Medium Activity
3039,1,6,Medium Activity
3044,1,6,Medium Activity
3046,1,6,Medium Activity
3047,1,6,Medium Activity
3051,1,6,Medium Activity
3052,1,6,Medium Activity
3055,1,6,Medium Activity
3058,1,6,Medium Activity
3064,1,6,Medium Activity
3065,1,6,Medium Activity
3066,1,6,Medium Activity
3068,1,6,Medium Activity
3070,1,6,Medium Activity
3073,1,6,Medium Activity
3076,1,6,Medium Activity
3079,1,6,Medium Activity
3081,1,6,Medium Activity
3082,1,6,Medium Activity
3089,1,6,Medium Activity
3091,1,6,Medium Activity
3094,1,6,Medium Activity
3098,1,6,Medium Activity
3106,1,6,Medium Activity
3107,1,6,Medium Activity
3109,1,6,Medium Activity
3116,1,6,Medium Activity
3117,1,6,Medium Activity
3122,1,6,Medium Activity
3123,1,6,Medium Activity
3129,1,6,Medium Activity
3130,1,6,Medium Activity
3134,1,6,Medium Activity
3140,1,6,Medium Activity
3147,1,6,Medium Activity
3149,1,6,Medium Activity
3152,1,6,Medium Activity
3159,1,6,Medium Activity
3161,1,6,Medium Activity
3165,1,6,Medium Activity
3174,1,6,Medium Activity
3178,1,6,Medium Activity
3182,1,6,Medium Activity
3183,1,6,Medium Activity
3185,1,6,Medium Activity
3188,1,6,Medium Activity
3193,1,6,Medium Activity
3195,1,6,Medium Activity
3199,1,6,Medium Activity
3203,1,6,Medium Activity
3207,1,6,Medium Activity
3209,1,6,Medium Activity
3213,1,6,Medium Activity
3225,1,6,Medium Activity
3231,1,6,Medium Activity
3232,1,6,Medium Activity
3234,1,6,Medium Activity
3236,1,6,Medium Activity
3243,1,6,Medium Activity
3244,1,6,Medium Activity
3247,1,6,Medium Activity
3249,1,6,Medium Activity
3250,1,6,Medium Activity
3253,1,6,Medium Activity
3254,1,6,Medium Activity
3257,1,6,Medium Activity
3258,1,6,Medium Activity
3264,1,6,Medium Activity
3265,1,6,Medium Activity
3266,1,6,Medium Activity
3279,1,6,Medium Activity
3282,1,6,Medium Activity
3285,1,6,Medium Activity
3288,1,6,Medium Activity
3289,1,6,Medium Activity
3291,1,6,Medium Activity
3292,1,6,Medium Activity
3296,1,6,Medium Activity
3299,1,6,Medium Activity
3303,1,6,Medium Activity
3310,1,6,Medium Activity
3318,1,6,Medium Activity
3321,1,6,Medium Activity
3322,1,6,Medium Activity
3323,1,6,Medium Activity
3324,1,6,Medium Activity
3325,1,6,Medium Activity
3326,1,6,Medium Activity
3337,1,6,Medium Activity
3343,1,6,Medium Activity
3345,1,6,Medium Activity
3349,1,6,Medium Activity
3350,1,6,Medium Activity
3351,1,6,Medium Activity
3352,1,6,Medium Activity
3353,1,6,Medium Activity
3355,1,6,Medium Activity
3357,1,6,Medium Activity
3358,1,6,Medium Activity
3360,1,6,Medium Activity
3367,1,6,Medium Activity
3371,1,6,Medium Activity
3372,1,6,Medium Activity
3373,1,6,Medium Activity
3375,1,6,Medium Activity
3378,1,6,Medium Activity
3380,1,6,Medium Activity
3383,1,6,Medium Activity
3386,1,6,Medium Activity
3392,1,6,Medium Activity
3394,1,6,Medium Activity
3399,1,6,Medium Activity
3405,1,6,Medium Activity
3406,1,6,Medium Activity
3414,1,6,Medium Activity
3417,1,6,Medium Activity
3418,1,6,Medium Activity
3423,1,6,Medium Activity
3427,1,6,Medium Activity
3428,1,6,Medium Activity
3432,1,6,Medium Activity
3433,1,6,Medium Activity
3446,1,6,Medium Activity
3447,1,6,Medium Activity
3448,1,6,Medium Activity
3458,1,6,Medium Activity
3467,1,6,Medium Activity
3470,1,6,Medium Activity
3473,1,6,Medium Activity
3478,1,6,Medium Activity
3479,1,6,Medium Activity
3484,1,6,Medium Activity
3487,1,6,Medium Activity
3505,1,6,Medium Activity
3509,1,6,Medium Activity
3513,1,6,Medium Activity
3514,1,6,Medium Activity
3515,1,6,Medium Activity
3520,1,6,Medium Activity
3529,1,6,Medium Activity
3531,1,6,Medium Activity
3532,1,6,Medium Activity
3535,1,6,Medium Activity
3537,1,6,Medium Activity
3544,1,6,Medium Activity
3546,1,6,Medium Activity
3547,1,6,Medium Activity
3550,1,6,Medium Activity
3551,1,6,Medium Activity
3553,1,6,Medium Activity
3554,1,6,Medium Activity
3556,1,6,Medium Activity
3558,1,6,Medium Activity
3563,1,6,Medium Activity
3564,1,6,Medium Activity
3566,1,6,Medium Activity
3568,1,6,Medium Activity
3573,1,6,Medium Activity
3574,1,6,Medium Activity
3575,1,6,Medium Activity
3578,1,6,Medium Activity
3582,1,6,Medium Activity
3593,1,6,Medium Activity
3595,1,6,Medium Activity
3598,1,6,Medium Activity
3602,1,6,Medium Activity
3605,1,6,Medium Activity
3611,1,6,Medium Activity
3616,1,6,Medium Activity
3620,1,6,Medium Activity
3623,1,6,Medium Activity
3627,1,6,Medium Activity
3629,1,6,Medium Activity
3630,1,6,Medium Activity
3632,1,6,Medium Activity
3641,1,6,Medium Activity
3644,1,6,Medium Activity
3645,1,6,Medium Activity
